183.89.65.204;;;TH;13.7500,100.4667
183.89.66.173;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.66.213;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.67.155;;;TH;13.7500,100.4667
183.89.67.32;;;TH;13.7500,100.4667
183.89.6.76;;;TH;13.7500,100.4667
183.89.72.131;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.72.175;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.72.31;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.72.80;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.73.108;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.73.151;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.73.56;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.73.88;Surin;Changwat Surin;TH;14.8818,103.4936
183.89.74.201;;;TH;13.7500,100.4667
183.89.74.45;;;TH;13.7500,100.4667
183.89.75.92;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.76.116;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.76.221;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.76.235;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.76.249;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.76.78;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.77.224;;;TH;13.7500,100.4667
183.89.77.77;;;TH;13.7500,100.4667
183.89.78.129;;;TH;13.7500,100.4667
183.89.78.167;;;TH;13.7500,100.4667
183.89.78.200;;;TH;13.7500,100.4667
183.89.80.13;;;TH;13.7500,100.4667
183.89.80.139;;;TH;13.7500,100.4667
183.89.80.146;;;TH;13.7500,100.4667
183.89.80.63;;;TH;13.7500,100.4667
183.89.80.76;;;TH;13.7500,100.4667
183.89.80.77;;;TH;13.7500,100.4667
183.89.81.110;;;TH;13.7500,100.4667
183.89.81.114;;;TH;13.7500,100.4667
183.89.81.202;;;TH;13.7500,100.4667
183.89.81.207;;;TH;13.7500,100.4667
183.89.81.91;;;TH;13.7500,100.4667
183.89.82.135;;;TH;13.7500,100.4667
183.89.82.192;;;TH;13.7500,100.4667
183.89.82.210;;;TH;13.7500,100.4667
183.89.82.228;;;TH;13.7500,100.4667
183.89.83.137;;;TH;13.7500,100.4667
183.89.83.19;;;TH;13.7500,100.4667
183.89.83.211;;;TH;13.7500,100.4667
183.89.83.222;;;TH;13.7500,100.4667
183.89.83.46;;;TH;13.7500,100.4667
183.89.83.51;;;TH;13.7500,100.4667
183.89.83.78;;;TH;13.7500,100.4667
183.89.84.109;;;TH;13.7500,100.4667
183.89.84.22;;;TH;13.7500,100.4667
183.89.84.226;;;TH;13.7500,100.4667
183.89.84.30;;;TH;13.7500,100.4667
183.89.85.102;;;TH;13.7500,100.4667
183.89.85.223;;;TH;13.7500,100.4667
183.89.86.110;;;TH;13.7500,100.4667
183.89.86.122;;;TH;13.7500,100.4667
183.89.86.160;;;TH;13.7500,100.4667
183.89.86.183;;;TH;13.7500,100.4667
183.89.86.202;;;TH;13.7500,100.4667
183.89.86.229;;;TH;13.7500,100.4667
183.89.86.41;;;TH;13.7500,100.4667
183.89.87.126;;;TH;13.7500,100.4667
183.89.87.142;;;TH;13.7500,100.4667
183.89.87.144;;;TH;13.7500,100.4667
183.89.87.200;;;TH;13.7500,100.4667
183.89.87.5;;;TH;13.7500,100.4667
183.89.89.116;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.89.21;Bangkok;Bangkok;TH;13.7000,100.4667
183.89.90.174;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.90.208;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.90.63;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.90.84;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.91.27;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.91.54;Bangkok;Bangkok;TH;13.7500,100.4833
183.89.92.158;;;TH;13.7500,100.4667
183.89.94.192;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.94.67;Bangkok;Bangkok;TH;13.7500,100.5167
183.89.96.154;Bangkok;Bangkok;TH;13.8583,100.4688
183.89.96.21;Bangkok;Bangkok;TH;13.8583,100.4688
183.89.97.100;;;TH;13.7500,100.4667
183.89.99.1;Bangkok;Bangkok;TH;13.8583,100.4688
183.89.99.63;Bangkok;Bangkok;TH;13.8583,100.4688
184.167.36.132;Jackson;Wyoming;US;43.4560,-110.5150
184.22.0.232;;;TH;13.7500,100.4667
184.22.10.39;;;TH;13.7500,100.4667
184.22.12.215;;;TH;13.7500,100.4667
184.22.12.234;;;TH;13.7500,100.4667
184.22.14.219;;;TH;13.7500,100.4667
184.22.14.249;;;TH;13.7500,100.4667
184.22.145.126;;;TH;13.7500,100.4667
184.22.2.164;;;TH;13.7500,100.4667
184.22.5.174;;;TH;13.7500,100.4667
184.22.9.115;;;TH;13.7500,100.4667
184.22.9.118;;;TH;13.7500,100.4667
185.106.92.113;;;RU;55.7500,37.6166
185.106.92.44;;;RU;55.7500,37.6166
188.68.224.62;;;PL;52.2333,21.0167
202.123.181.66;Vientiane;Vientiane;LA;17.9667,102.6000
202.136.241.206;;;LA;18.0000,105.0000
202.136.242.242;;;LA;18.0000,105.0000
202.137.132.1;;;LA;18.0000,105.0000
202.137.132.102;;;LA;18.0000,105.0000
202.137.132.113;;;LA;18.0000,105.0000
202.137.132.12;;;LA;18.0000,105.0000
202.137.132.121;;;LA;18.0000,105.0000
202.137.132.13;;;LA;18.0000,105.0000
202.137.132.132;;;LA;18.0000,105.0000
202.137.132.140;;;LA;18.0000,105.0000
202.137.132.15;;;LA;18.0000,105.0000
202.137.132.152;;;LA;18.0000,105.0000
202.137.132.155;;;LA;18.0000,105.0000
202.137.132.177;;;LA;18.0000,105.0000
202.137.132.184;;;LA;18.0000,105.0000
202.137.132.20;;;LA;18.0000,105.0000
202.137.132.28;;;LA;18.0000,105.0000
202.137.132.42;;;LA;18.0000,105.0000
202.137.132.47;;;LA;18.0000,105.0000
202.137.132.48;;;LA;18.0000,105.0000
202.137.132.55;;;LA;18.0000,105.0000
202.137.132.56;;;LA;18.0000,105.0000
202.137.132.66;;;LA;18.0000,105.0000
202.137.132.73;;;LA;18.0000,105.0000
202.137.132.74;;;LA;18.0000,105.0000
202.137.132.77;;;LA;18.0000,105.0000
202.137.132.85;;;LA;18.0000,105.0000
202.137.132.87;;;LA;18.0000,105.0000
202.137.132.88;;;LA;18.0000,105.0000
202.137.139.178;;;LA;18.0000,105.0000
202.137.141.173;;;LA;18.0000,105.0000
202.137.141.70;;;LA;18.0000,105.0000
202.137.141.91;;;LA;18.0000,105.0000
202.137.150.130;;;LA;18.0000,105.0000
202.137.156.102;;;LA;18.0000,105.0000
202.137.156.107;;;LA;18.0000,105.0000
202.137.156.118;;;LA;18.0000,105.0000
202.137.156.131;;;LA;18.0000,105.0000
202.137.156.137;;;LA;18.0000,105.0000
202.137.156.161;;;LA;18.0000,105.0000
202.137.156.162;;;LA;18.0000,105.0000
202.137.156.168;;;LA;18.0000,105.0000
202.137.156.170;;;LA;18.0000,105.0000
202.137.156.175;;;LA;18.0000,105.0000
202.137.156.179;;;LA;18.0000,105.0000
202.137.156.180;;;LA;18.0000,105.0000
202.137.156.182;;;LA;18.0000,105.0000
202.137.156.186;;;LA;18.0000,105.0000
202.137.156.187;;;LA;18.0000,105.0000
202.137.156.19;;;LA;18.0000,105.0000
202.137.156.193;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.21;;;LA;18.0000,105.0000
202.137.156.219;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.220;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.221;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.228;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.233;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.235;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.236;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.24;;;LA;18.0000,105.0000
202.137.156.247;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.254;Vientiane;Vientiane;LA;17.9667,102.6000
202.137.156.29;;;LA;18.0000,105.0000
202.137.156.30;;;LA;18.0000,105.0000
202.137.156.33;;;LA;18.0000,105.0000
202.137.156.34;;;LA;18.0000,105.0000
202.137.156.47;;;LA;18.0000,105.0000
202.137.156.58;;;LA;18.0000,105.0000
202.137.156.7;;;LA;18.0000,105.0000
202.137.156.74;;;LA;18.0000,105.0000
202.137.156.79;;;LA;18.0000,105.0000
202.137.156.85;;;LA;18.0000,105.0000
202.137.156.88;;;LA;18.0000,105.0000
202.137.156.91;;;LA;18.0000,105.0000
202.139.196.20;Bangkok;Bangkok;TH;13.7500,100.5167
202.144.186.24;Vientiane;Vientiane;LA;17.9667,102.6000
202.144.186.25;Vientiane;Vientiane;LA;17.9667,102.6000
202.144.187.248;Vientiane;Vientiane;LA;17.9667,102.6000
202.144.187.249;Vientiane;Vientiane;LA;17.9667,102.6000
202.149.24.30;;;TH;13.7500,100.4667
202.176.108.194;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.110.199;Bangkok;Bangkok;TH;13.7625,100.5310
202.176.110.98;Bangkok;Bangkok;TH;13.7625,100.5310
202.176.111.12;Bangkok;Bangkok;TH;13.7625,100.5310
202.176.111.163;Bangkok;Bangkok;TH;13.7625,100.5310
202.176.138.119;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.147.187;Bangkok;Bangkok;TH;13.7667,100.6500
202.176.147.237;Bangkok;Bangkok;TH;13.7667,100.6500
202.176.172.151;Bangkok;Bangkok;TH;13.8583,100.4688
202.176.172.168;Bangkok;Bangkok;TH;13.8583,100.4688
202.176.172.183;Bangkok;Bangkok;TH;13.8583,100.4688
202.176.173.225;Bangkok;Bangkok;TH;13.8583,100.4688
202.176.174.21;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.174.65;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.175.107;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.175.161;Bangkok;Bangkok;TH;13.7500,100.5167
202.176.183.137;Bangkok;Bangkok;TH;13.7500,100.5167
202.29.109.84;Bangkok;Bangkok;TH;13.8583,100.4688
202.29.177.255;Bangkok;Bangkok;TH;13.7500,100.5167
202.29.179.227;Bangkok;Bangkok;TH;13.7500,100.5167
202.29.97.4;;;TH;13.7500,100.4667
202.44.224.93;Bangkok;Bangkok;TH;13.7500,100.5167
202.44.225.56;;;TH;13.7500,100.4667
202.44.228.232;Chiang Mai;Chiang Mai Province;TH;18.7903,98.9817
202.44.233.122;;;TH;13.7500,100.4667
202.44.233.161;;;TH;13.7500,100.4667
202.44.233.175;;;TH;13.7500,100.4667
202.44.236.171;;;TH;13.7500,100.4667
202.44.236.235;;;TH;13.7500,100.4667
202.44.236.7;;;TH;13.7500,100.4667
202.44.238.156;;;TH;13.7500,100.4667
202.44.240.143;;;TH;13.7500,100.4667
202.44.243.102;;;TH;13.7500,100.4667
202.44.243.3;;;TH;13.7500,100.4667
202.44.249.116;;;TH;13.7500,100.4667
202.44.249.156;;;TH;13.7500,100.4667
202.44.253.119;;;TH;13.7500,100.4667
202.44.253.142;;;TH;13.7500,100.4667
202.44.253.27;;;TH;13.7500,100.4667
203.113.57.134;;;TH;13.7500,100.4667
203.113.57.248;;;TH;13.7500,100.4667
203.113.57.72;;;TH;13.7500,100.4667
203.113.57.79;;;TH;13.7500,100.4667
203.144.92.188;Phnom Penh;Phnom Penh;KH;11.5625,104.9160
203.148.160.162;Bangkok;Bangkok;TH;13.7500,100.5167
203.150.117.245;Chiang Mai;Chiang Mai Province;TH;18.7904,98.9847
203.150.121.28;;;TH;13.7500,100.4667
203.172.127.100;Bangkok;Bangkok;TH;13.7500,100.5167
210.187.208.137;Puchong Batu Dua Belas;Selangor;MY;3.0666,101.6122
211.133.184.151;;;JP;35.6900,139.6900
212.227.81.169;;;DE;51.0000,9.0000
212.5.89.13;;;RU;55.7500,37.6166
223.204.102.79;;;TH;13.7500,100.4667
223.204.1.157;;;TH;13.7500,100.4667
223.204.119.41;;;TH;13.7500,100.4667
223.204.12.182;;;TH;13.7500,100.4667
223.204.124.1;;;TH;13.7500,100.4667
223.204.154.155;;;TH;13.7500,100.4667
223.204.16.227;;;TH;13.7500,100.4667
223.204.16.245;;;TH;13.7500,100.4667
223.204.17.103;;;TH;13.7500,100.4667
223.204.17.49;;;TH;13.7500,100.4667
223.204.17.80;;;TH;13.7500,100.4667
223.204.179.9;;;TH;13.7500,100.4667
223.204.180.33;;;TH;13.7500,100.4667
223.204.18.216;;;TH;13.7500,100.4667
223.204.18.86;;;TH;13.7500,100.4667
223.204.193.99;;;TH;13.7500,100.4667
223.204.196.213;;;TH;13.7500,100.4667
223.204.202.8;;;TH;13.7500,100.4667
223.204.205.130;;;TH;13.7500,100.4667
223.204.205.178;;;TH;13.7500,100.4667
223.204.205.64;;;TH;13.7500,100.4667
223.204.206.131;;;TH;13.7500,100.4667
223.204.207.107;;;TH;13.7500,100.4667
223.204.216.79;;;TH;13.7500,100.4667
223.204.21.83;;;TH;13.7500,100.4667
223.204.22.108;;;TH;13.7500,100.4667
223.204.22.110;;;TH;13.7500,100.4667
223.204.222.31;;;TH;13.7500,100.4667
223.204.223.40;;;TH;13.7500,100.4667
223.204.23.131;;;TH;13.7500,100.4667
223.204.23.35;;;TH;13.7500,100.4667
223.204.240.128;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.151;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.156;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.16;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.180;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.184;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.188;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.208;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.218;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.224;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.241;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.245;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.248;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.41;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.6;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.77;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.240.91;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.105;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.109;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.117;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.128;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.129;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.135;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.16;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.161;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.2;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.204;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.213;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.242;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.3;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.36;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.41;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.50;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.63;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.69;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.241.7;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.246.10;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.246.144;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.246.145;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.246.173;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.246.254;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.144;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.199;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.2;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.3;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.85;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.247.91;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.129;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.177;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.182;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.222;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.231;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.243;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.248.248;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.119;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.122;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.152;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.196;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.209;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.216;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.249.244;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.249.254;Rayong;Changwat Rayong;TH;12.6667,101.2833
223.204.249.42;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.250.101;;;TH;13.7500,100.4667
223.204.250.158;;;TH;13.7500,100.4667
223.204.250.167;;;TH;13.7500,100.4667
223.204.250.172;;;TH;13.7500,100.4667
223.204.250.2;;;TH;13.7500,100.4667
223.204.250.244;;;TH;13.7500,100.4667
223.204.250.251;;;TH;13.7500,100.4667
223.204.250.71;;;TH;13.7500,100.4667
223.204.250.90;;;TH;13.7500,100.4667
223.204.250.97;;;TH;13.7500,100.4667
223.204.250.98;;;TH;13.7500,100.4667
223.204.251.10;;;TH;13.7500,100.4667
223.204.251.104;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.251.107;Bangkok;Bangkok;TH;13.7500,100.5167
223.204.251.150;;;TH;13.7500,100.4667
223.204.251.151;;;TH;13.7500,100.4667
223.204.251.169;;;TH;13.7500,100.4667
223.204.251.173;;;TH;13.7500,100.4667
223.204.251.176;;;TH;13.7500,100.4667
223.204.251.178;;;TH;13.7500,100.4667
223.204.251.192;;;TH;13.7500,100.4667
223.204.251.207;;;TH;13.7500,100.4667
223.204.251.70;;;TH;13.7500,100.4667
223.204.40.202;;;TH;13.7500,100.4667
223.204.43.182;;;TH;13.7500,100.4667
223.204.49.79;;;TH;13.7500,100.4667
223.204.51.193;;;TH;13.7500,100.4667
223.204.54.141;;;TH;13.7500,100.4667
223.204.54.247;;;TH;13.7500,100.4667
223.204.58.202;Thanyaburi;Changwat Pathum Thani;TH;14.0211,100.7343
223.204.63.190;;;TH;13.7500,100.4667
223.204.73.125;;;TH;13.7500,100.4667
223.204.76.95;;;TH;13.7500,100.4667
223.204.8.228;;;TH;13.7500,100.4667
223.204.91.104;;;TH;13.7500,100.4667
223.204.95.217;;;TH;13.7500,100.4667
223.204.95.80;;;TH;13.7500,100.4667
223.205.100.82;;;TH;13.7500,100.4667
223.205.100.88;;;TH;13.7500,100.4667
223.205.101.244;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.106.84;;;TH;13.7500,100.4667
223.205.111.7;;;TH;13.7500,100.4667
223.205.119.207;;;TH;13.7500,100.4667
223.205.1.198;;;TH;13.7500,100.4667
223.205.131.100;;;TH;13.7500,100.4667
223.205.134.150;;;TH;13.7500,100.4667
223.205.14.204;;;TH;13.7500,100.4667
223.205.155.226;;;TH;13.7500,100.4667
223.205.172.191;;;TH;13.7500,100.4667
223.205.17.231;;;TH;13.7500,100.4667
223.205.178.171;;;TH;13.7500,100.4667
223.205.182.161;Songkhla;Changwat Songkhla;TH;7.1988,100.5951
223.205.200.75;;;TH;13.7500,100.4667
223.205.224.26;;;TH;13.7500,100.4667
223.205.229.9;;;TH;13.7500,100.4667
223.205.234.222;Khon Kaen;Changwat Khon Kaen;TH;16.2931,102.6157
223.205.234.238;Khon Kaen;Changwat Khon Kaen;TH;16.2931,102.6157
223.205.239.176;;;TH;13.7500,100.4667
223.205.240.108;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.124;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.139;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.172;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.175;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.183;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.201;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.208;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.231;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.238;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.251;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.35;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.38;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.44;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.45;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.55;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.81;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.240.92;Ubon Ratchathani;Changwat Ubon Ratchathani;TH;15.2333,104.9000
223.205.241.100;;;TH;13.7500,100.4667
223.205.241.109;;;TH;13.7500,100.4667
223.205.241.200;;;TH;13.7500,100.4667
223.205.241.201;;;TH;13.7500,100.4667
223.205.241.203;;;TH;13.7500,100.4667
223.205.241.246;;;TH;13.7500,100.4667
223.205.241.25;;;TH;13.7500,100.4667
223.205.241.29;;;TH;13.7500,100.4667
223.205.241.59;;;TH;13.7500,100.4667
223.205.241.68;;;TH;13.7500,100.4667
223.205.241.79;;;TH;13.7500,100.4667
223.205.241.9;;;TH;13.7500,100.4667
223.205.241.91;;;TH;13.7500,100.4667
223.205.242.102;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.118;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.133;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.159;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.179;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.194;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.203;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.216;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.22;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.243;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.245;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.26;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.52;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.61;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.64;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.9;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.90;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.94;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.242.96;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.107;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.111;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.123;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.134;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.139;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.147;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.15;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.153;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.164;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.167;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.175;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.193;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.247;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.76;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.78;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.243.92;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.244.116;;;TH;13.7500,100.4667
223.205.244.138;;;TH;13.7500,100.4667
223.205.244.150;;;TH;13.7500,100.4667
223.205.244.167;;;TH;13.7500,100.4667
223.205.244.214;;;TH;13.7500,100.4667
223.205.244.242;;;TH;13.7500,100.4667
223.205.244.25;;;TH;13.7500,100.4667
223.205.244.32;;;TH;13.7500,100.4667
223.205.244.35;;;TH;13.7500,100.4667
223.205.244.5;;;TH;13.7500,100.4667
223.205.244.58;;;TH;13.7500,100.4667
223.205.244.64;;;TH;13.7500,100.4667
223.205.245.120;;;TH;13.7500,100.4667
223.205.245.121;;;TH;13.7500,100.4667
223.205.245.135;;;TH;13.7500,100.4667
223.205.245.139;;;TH;13.7500,100.4667
223.205.245.146;;;TH;13.7500,100.4667
223.205.245.164;;;TH;13.7500,100.4667
223.205.245.172;;;TH;13.7500,100.4667
223.205.245.175;;;TH;13.7500,100.4667
223.205.245.189;;;TH;13.7500,100.4667
223.205.245.197;;;TH;13.7500,100.4667
223.205.245.2;;;TH;13.7500,100.4667
223.205.245.201;;;TH;13.7500,100.4667
223.205.245.204;;;TH;13.7500,100.4667
223.205.245.209;;;TH;13.7500,100.4667
223.205.245.217;;;TH;13.7500,100.4667
223.205.245.222;;;TH;13.7500,100.4667
223.205.245.231;;;TH;13.7500,100.4667
223.205.245.236;;;TH;13.7500,100.4667
223.205.245.24;;;TH;13.7500,100.4667
223.205.245.53;;;TH;13.7500,100.4667
223.205.245.61;;;TH;13.7500,100.4667
223.205.245.90;;;TH;13.7500,100.4667
223.205.245.94;;;TH;13.7500,100.4667
223.205.246.116;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.13;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.134;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.144;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.149;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.164;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.175;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.235;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.237;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.244;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.32;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.38;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.40;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.49;Bangkok;Bangkok;TH;13.7500,100.5167
223.205.246.55;Bangkok;Bangkok;TH;13.7500,100.5167
